task_id,graph_seed,topology,regime,k,complexity_fraction,method,score,sel_total_degree,sel_feedback,sel_cycle3,sel_bridge,sel_spectral,coverage1,coverage2,optimizer_search_best,phase,evidence_source
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,spectral,0.6267623901367188,48.1875,701.28125,64.578125,0.0,0.1004659917346594,0.9921875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,cycle_proxy,0.3526809513568878,53.958333333333336,846.0625,79.3125,0.0,0.1124488660411597,0.98046875,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,dynamics_aware,0.4894004762172699,53.0625,828.3125,75.79166666666667,0.0,0.1097447375225366,0.98046875,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,feedback_hub,0.3610158562660217,54.35416666666666,852.9583333333334,79.0,0.0,0.1126990668215032,0.98046875,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,high_degree,0.3692406713962555,54.35416666666666,852.7083333333334,78.85416666666667,0.0,0.11252515242369,0.98046875,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,module_bridge,0.3692406713962555,54.35416666666666,852.7083333333334,78.85416666666667,0.0,0.11252515242369,0.98046875,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,random,0.09870425227563825,24.990234375,241.11328124999997,21.494791666666664,0.0,0.05147502461296073,0.8780517578125,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
e4006549683160c3bf,41001,scale_free,sparse_drive,48,,spectral,0.3924789726734161,54.145833333333336,849.3125,79.20833333333333,0.0,0.1127971615039706,0.9765625,1.0,0.7344136834144592,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,cycle_proxy,0.1238793134689331,75.4375,1512.4375,146.5625,0.0,0.1591772323056712,0.84765625,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,dynamics_aware,0.2020516097545623,61.5,1166.5625,109.875,0.0,0.1287596641788268,0.8046875,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,feedback_hub,0.1208615228533744,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,high_degree,0.1208615228533744,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,module_bridge,0.1208615228533744,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,random,0.023846388270612754,25.439453125,252.3671875,22.30859375,0.0,0.05204303698540122,0.549560546875,0.9989013671875,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fa179f01471806fb31,41001,scale_free,transition_mid,16,,spectral,0.1208615228533744,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.3045074343681335,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,cycle_proxy,0.4374305009841919,53.958333333333336,846.0625,79.3125,0.0,0.1124488660411597,0.98046875,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,dynamics_aware,0.689843475818634,52.375,820.1458333333334,76.58333333333333,0.0,0.1088313592735569,0.984375,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,feedback_hub,0.6339209079742432,54.35416666666666,852.9583333333334,79.0,0.0,0.1126990668215032,0.98046875,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,high_degree,0.6048732995986938,54.35416666666666,852.7083333333334,78.85416666666667,0.0,0.11252515242369,0.98046875,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,module_bridge,0.6048732995986938,54.35416666666666,852.7083333333334,78.85416666666667,0.0,0.11252515242369,0.98046875,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,random,0.15135726425796744,24.990234375,241.11328124999997,21.494791666666664,0.0,0.05147502461296073,0.8780517578125,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
fdd1b3b02c94ea9555,41001,scale_free,transition_mid,48,,spectral,0.6020683646202087,54.145833333333336,849.3125,79.20833333333333,0.0,0.1127971615039706,0.9765625,1.0,0.7793489098548889,stage4a_discovery,cleaned_stage4a_local
