graph,task,coupling,readout,method,score,normalized_score,mask_count
formal-01,context_recall,0.05,state_matched,unselected_random,0.8935546875,0.787109375,8
formal-01,context_recall,0.05,cross_state_readout,unselected_random,0.500732421875,0.00146484375,8
formal-01,context_recall,0.035,state_matched,group_matched_random,0.80810546875,0.6162109375,4
formal-01,context_recall,0.035,cross_state_readout,group_matched_random,0.46240234375,-0.0751953125,4
formal-01,context_recall,0.05,state_matched,group_matched_random,0.90576171875,0.8115234375,4
formal-01,context_recall,0.05,cross_state_readout,group_matched_random,0.494140625,-0.01171875,4
formal-02,context_recall,0.035,state_matched,random_search,0.822265625,0.64453125,1
formal-02,context_recall,0.035,cross_state_readout,random_search,0.513671875,0.02734375,1
formal-02,context_recall,0.05,state_matched,random_search,0.939453125,0.87890625,1
formal-02,context_recall,0.05,cross_state_readout,random_search,0.517578125,0.03515625,1
formal-02,context_recall,0.035,state_matched,local_search,0.828125,0.65625,1
formal-02,context_recall,0.035,cross_state_readout,local_search,0.505859375,0.01171875,1
formal-02,context_recall,0.05,state_matched,local_search,0.8828125,0.765625,1
formal-02,context_recall,0.05,cross_state_readout,local_search,0.447265625,-0.10546875,1
formal-02,context_recall,0.035,state_matched,population_search,0.826171875,0.65234375,1
formal-02,context_recall,0.035,cross_state_readout,population_search,0.548828125,0.09765625,1
formal-02,context_recall,0.05,state_matched,population_search,0.8984375,0.796875,1
formal-02,context_recall,0.05,cross_state_readout,population_search,0.494140625,-0.01171875,1
formal-02,context_recall,0.035,state_matched,specialist_pool_0.035,0.826171875,0.65234375,1
formal-02,context_recall,0.035,cross_state_readout,specialist_pool_0.035,0.548828125,0.09765625,1
formal-02,context_recall,0.05,state_matched,specialist_pool_0.035,0.8984375,0.796875,1
formal-02,context_recall,0.05,cross_state_readout,specialist_pool_0.035,0.494140625,-0.01171875,1
formal-02,context_recall,0.035,state_matched,specialist_pool_0.05,0.837890625,0.67578125,1
formal-02,context_recall,0.035,cross_state_readout,specialist_pool_0.05,0.51953125,0.0390625,1
formal-02,context_recall,0.05,state_matched,specialist_pool_0.05,0.888671875,0.77734375,1
formal-02,context_recall,0.05,cross_state_readout,specialist_pool_0.05,0.3671875,-0.265625,1
formal-02,context_recall,0.035,state_matched,high_degree,0.83984375,0.6796875,1
formal-02,context_recall,0.035,cross_state_readout,high_degree,0.5,0.0,1
formal-02,context_recall,0.05,state_matched,high_degree,0.8671875,0.734375,1
formal-02,context_recall,0.05,cross_state_readout,high_degree,0.548828125,0.09765625,1
formal-02,context_recall,0.035,state_matched,spectral,0.8203125,0.640625,1
formal-02,context_recall,0.035,cross_state_readout,spectral,0.501953125,0.00390625,1
formal-02,context_recall,0.05,state_matched,spectral,0.88671875,0.7734375,1
formal-02,context_recall,0.05,cross_state_readout,spectral,0.484375,-0.03125,1
formal-02,context_recall,0.035,state_matched,input_energy_degree,0.76171875,0.5234375,1
formal-02,context_recall,0.035,cross_state_readout,input_energy_degree,0.421875,-0.15625,1
formal-02,context_recall,0.05,state_matched,input_energy_degree,0.884765625,0.76953125,1
formal-02,context_recall,0.05,cross_state_readout,input_energy_degree,0.484375,-0.03125,1
formal-02,context_recall,0.035,state_matched,input_quota_random,0.80859375,0.6171875,1
formal-02,context_recall,0.035,cross_state_readout,input_quota_random,0.51953125,0.0390625,1
formal-02,context_recall,0.05,state_matched,input_quota_random,0.8984375,0.796875,1
formal-02,context_recall,0.05,cross_state_readout,input_quota_random,0.470703125,-0.05859375,1
formal-02,context_recall,0.035,state_matched,unselected_random,0.8193359375,0.638671875,8
formal-02,context_recall,0.035,cross_state_readout,unselected_random,0.4921875,-0.015625,8
formal-02,context_recall,0.05,state_matched,unselected_random,0.888671875,0.77734375,8
formal-02,context_recall,0.05,cross_state_readout,unselected_random,0.443359375,-0.11328125,8
formal-02,context_recall,0.035,state_matched,group_matched_random,0.80712890625,0.6142578125,4
formal-02,context_recall,0.035,cross_state_readout,group_matched_random,0.513671875,0.02734375,4
formal-02,context_recall,0.05,state_matched,group_matched_random,0.89306640625,0.7861328125,4
formal-02,context_recall,0.05,cross_state_readout,group_matched_random,0.47412109375,-0.0517578125,4
formal-03,context_recall,0.035,state_matched,random_search,0.865234375,0.73046875,1
formal-03,context_recall,0.035,cross_state_readout,random_search,0.466796875,-0.06640625,1
formal-03,context_recall,0.05,state_matched,random_search,0.875,0.75,1
formal-03,context_recall,0.05,cross_state_readout,random_search,0.48046875,-0.0390625,1
formal-03,context_recall,0.035,state_matched,local_search,0.87890625,0.7578125,1
formal-03,context_recall,0.035,cross_state_readout,local_search,0.533203125,0.06640625,1
formal-03,context_recall,0.05,state_matched,local_search,0.90234375,0.8046875,1
formal-03,context_recall,0.05,cross_state_readout,local_search,0.451171875,-0.09765625,1
formal-03,context_recall,0.035,state_matched,population_search,0.87890625,0.7578125,1
formal-03,context_recall,0.035,cross_state_readout,population_search,0.533203125,0.06640625,1
formal-03,context_recall,0.05,state_matched,population_search,0.90234375,0.8046875,1
formal-03,context_recall,0.05,cross_state_readout,population_search,0.451171875,-0.09765625,1
formal-03,context_recall,0.035,state_matched,specialist_pool_0.035,0.84375,0.6875,1
formal-03,context_recall,0.035,cross_state_readout,specialist_pool_0.035,0.490234375,-0.01953125,1
formal-03,context_recall,0.05,state_matched,specialist_pool_0.035,0.865234375,0.73046875,1
formal-03,context_recall,0.05,cross_state_readout,specialist_pool_0.035,0.46484375,-0.0703125,1
formal-03,context_recall,0.035,state_matched,specialist_pool_0.05,0.84765625,0.6953125,1
formal-03,context_recall,0.035,cross_state_readout,specialist_pool_0.05,0.48046875,-0.0390625,1
formal-03,context_recall,0.05,state_matched,specialist_pool_0.05,0.8984375,0.796875,1
formal-03,context_recall,0.05,cross_state_readout,specialist_pool_0.05,0.494140625,-0.01171875,1
formal-03,context_recall,0.035,state_matched,high_degree,0.818359375,0.63671875,1
formal-03,context_recall,0.035,cross_state_readout,high_degree,0.587890625,0.17578125,1
formal-03,context_recall,0.05,state_matched,high_degree,0.888671875,0.77734375,1
formal-03,context_recall,0.05,cross_state_readout,high_degree,0.5,0.0,1
formal-03,context_recall,0.035,state_matched,spectral,0.8359375,0.671875,1
formal-03,context_recall,0.035,cross_state_readout,spectral,0.435546875,-0.12890625,1
formal-03,context_recall,0.05,state_matched,spectral,0.88671875,0.7734375,1
formal-03,context_recall,0.05,cross_state_readout,spectral,0.4921875,-0.015625,1
formal-03,context_recall,0.035,state_matched,input_energy_degree,0.794921875,0.58984375,1
formal-03,context_recall,0.035,cross_state_readout,input_energy_degree,0.443359375,-0.11328125,1
formal-03,context_recall,0.05,state_matched,input_energy_degree,0.88671875,0.7734375,1
formal-03,context_recall,0.05,cross_state_readout,input_energy_degree,0.55078125,0.1015625,1
formal-03,context_recall,0.035,state_matched,input_quota_random,0.828125,0.65625,1
formal-03,context_recall,0.035,cross_state_readout,input_quota_random,0.568359375,0.13671875,1
formal-03,context_recall,0.05,state_matched,input_quota_random,0.89453125,0.7890625,1
formal-03,context_recall,0.05,cross_state_readout,input_quota_random,0.5625,0.125,1
formal-03,context_recall,0.035,state_matched,unselected_random,0.843017578125,0.68603515625,8
formal-03,context_recall,0.035,cross_state_readout,unselected_random,0.481201171875,-0.03759765625,8
formal-03,context_recall,0.05,state_matched,unselected_random,0.895263671875,0.79052734375,8
formal-03,context_recall,0.05,cross_state_readout,unselected_random,0.52099609375,0.0419921875,8
formal-03,context_recall,0.035,state_matched,group_matched_random,0.8349609375,0.669921875,4
formal-03,context_recall,0.035,cross_state_readout,group_matched_random,0.45947265625,-0.0810546875,4
formal-03,context_recall,0.05,state_matched,group_matched_random,0.900390625,0.80078125,4
formal-03,context_recall,0.05,cross_state_readout,group_matched_random,0.4794921875,-0.041015625,4
formal-04,context_recall,0.035,state_matched,random_search,0.876953125,0.75390625,1
formal-04,context_recall,0.035,cross_state_readout,random_search,0.53515625,0.0703125,1
formal-04,context_recall,0.05,state_matched,random_search,0.90234375,0.8046875,1
formal-04,context_recall,0.05,cross_state_readout,random_search,0.4453125,-0.109375,1
formal-04,context_recall,0.035,state_matched,local_search,0.859375,0.71875,1
formal-04,context_recall,0.035,cross_state_readout,local_search,0.47265625,-0.0546875,1
formal-04,context_recall,0.05,state_matched,local_search,0.908203125,0.81640625,1
formal-04,context_recall,0.05,cross_state_readout,local_search,0.587890625,0.17578125,1
formal-04,context_recall,0.035,state_matched,population_search,0.83203125,0.6640625,1
formal-04,context_recall,0.035,cross_state_readout,population_search,0.38671875,-0.2265625,1
formal-04,context_recall,0.05,state_matched,population_search,0.955078125,0.91015625,1
formal-04,context_recall,0.05,cross_state_readout,population_search,0.412109375,-0.17578125,1
formal-04,context_recall,0.035,state_matched,specialist_pool_0.035,0.83203125,0.6640625,1
formal-04,context_recall,0.035,cross_state_readout,specialist_pool_0.035,0.38671875,-0.2265625,1
formal-04,context_recall,0.05,state_matched,specialist_pool_0.035,0.955078125,0.91015625,1
formal-04,context_recall,0.05,cross_state_readout,specialist_pool_0.035,0.412109375,-0.17578125,1
formal-04,context_recall,0.035,state_matched,specialist_pool_0.05,0.83203125,0.6640625,1
formal-04,context_recall,0.035,cross_state_readout,specialist_pool_0.05,0.55078125,0.1015625,1
formal-04,context_recall,0.05,state_matched,specialist_pool_0.05,0.9375,0.875,1
formal-04,context_recall,0.05,cross_state_readout,specialist_pool_0.05,0.51953125,0.0390625,1
formal-04,context_recall,0.035,state_matched,high_degree,0.828125,0.65625,1
formal-04,context_recall,0.035,cross_state_readout,high_degree,0.466796875,-0.06640625,1
formal-04,context_recall,0.05,state_matched,high_degree,0.857421875,0.71484375,1
formal-04,context_recall,0.05,cross_state_readout,high_degree,0.44921875,-0.1015625,1
formal-04,context_recall,0.035,state_matched,spectral,0.8515625,0.703125,1
formal-04,context_recall,0.035,cross_state_readout,spectral,0.509765625,0.01953125,1
formal-04,context_recall,0.05,state_matched,spectral,0.88671875,0.7734375,1
formal-04,context_recall,0.05,cross_state_readout,spectral,0.443359375,-0.11328125,1
formal-04,context_recall,0.035,state_matched,input_energy_degree,0.783203125,0.56640625,1
formal-04,context_recall,0.035,cross_state_readout,input_energy_degree,0.51953125,0.0390625,1
formal-04,context_recall,0.05,state_matched,input_energy_degree,0.81640625,0.6328125,1
formal-04,context_recall,0.05,cross_state_readout,input_energy_degree,0.44921875,-0.1015625,1
formal-04,context_recall,0.035,state_matched,input_quota_random,0.8359375,0.671875,1
formal-04,context_recall,0.035,cross_state_readout,input_quota_random,0.46875,-0.0625,1
formal-04,context_recall,0.05,state_matched,input_quota_random,0.890625,0.78125,1
formal-04,context_recall,0.05,cross_state_readout,input_quota_random,0.447265625,-0.10546875,1
formal-04,context_recall,0.035,state_matched,unselected_random,0.831298828125,0.66259765625,8
formal-04,context_recall,0.035,cross_state_readout,unselected_random,0.49072265625,-0.0185546875,8
formal-04,context_recall,0.05,state_matched,unselected_random,0.899169921875,0.79833984375,8
formal-04,context_recall,0.05,cross_state_readout,unselected_random,0.476318359375,-0.04736328125,8
formal-04,context_recall,0.035,state_matched,group_matched_random,0.8212890625,0.642578125,4
formal-04,context_recall,0.035,cross_state_readout,group_matched_random,0.5166015625,0.033203125,4
formal-04,context_recall,0.05,state_matched,group_matched_random,0.90283203125,0.8056640625,4
formal-04,context_recall,0.05,cross_state_readout,group_matched_random,0.4990234375,-0.001953125,4
formal-05,context_recall,0.035,state_matched,random_search,0.84765625,0.6953125,1
formal-05,context_recall,0.035,cross_state_readout,random_search,0.33984375,-0.3203125,1
formal-05,context_recall,0.05,state_matched,random_search,0.90625,0.8125,1
formal-05,context_recall,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-05,context_recall,0.035,state_matched,local_search,0.8671875,0.734375,1
formal-05,context_recall,0.035,cross_state_readout,local_search,0.4296875,-0.140625,1
formal-05,context_recall,0.05,state_matched,local_search,0.931640625,0.86328125,1
formal-05,context_recall,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-05,context_recall,0.035,state_matched,population_search,0.853515625,0.70703125,1
formal-05,context_recall,0.035,cross_state_readout,population_search,0.490234375,-0.01953125,1
formal-05,context_recall,0.05,state_matched,population_search,0.912109375,0.82421875,1
formal-05,context_recall,0.05,cross_state_readout,population_search,0.49609375,-0.0078125,1
formal-05,context_recall,0.035,state_matched,specialist_pool_0.035,0.837890625,0.67578125,1
formal-05,context_recall,0.035,cross_state_readout,specialist_pool_0.035,0.453125,-0.09375,1
formal-05,context_recall,0.05,state_matched,specialist_pool_0.035,0.880859375,0.76171875,1
formal-05,context_recall,0.05,cross_state_readout,specialist_pool_0.035,0.494140625,-0.01171875,1
formal-05,context_recall,0.035,state_matched,specialist_pool_0.05,0.83984375,0.6796875,1
formal-05,context_recall,0.035,cross_state_readout,specialist_pool_0.05,0.533203125,0.06640625,1
formal-05,context_recall,0.05,state_matched,specialist_pool_0.05,0.9296875,0.859375,1
formal-05,context_recall,0.05,cross_state_readout,specialist_pool_0.05,0.490234375,-0.01953125,1
formal-05,context_recall,0.035,state_matched,high_degree,0.83203125,0.6640625,1
formal-05,context_recall,0.035,cross_state_readout,high_degree,0.4765625,-0.046875,1
formal-05,context_recall,0.05,state_matched,high_degree,0.884765625,0.76953125,1
formal-05,context_recall,0.05,cross_state_readout,high_degree,0.501953125,0.00390625,1
formal-05,context_recall,0.035,state_matched,spectral,0.861328125,0.72265625,1
formal-05,context_recall,0.035,cross_state_readout,spectral,0.412109375,-0.17578125,1
formal-05,context_recall,0.05,state_matched,spectral,0.85546875,0.7109375,1
formal-05,context_recall,0.05,cross_state_readout,spectral,0.515625,0.03125,1
formal-05,context_recall,0.035,state_matched,input_energy_degree,0.82421875,0.6484375,1
formal-05,context_recall,0.035,cross_state_readout,input_energy_degree,0.466796875,-0.06640625,1
formal-05,context_recall,0.05,state_matched,input_energy_degree,0.826171875,0.65234375,1
formal-05,context_recall,0.05,cross_state_readout,input_energy_degree,0.494140625,-0.01171875,1
